id,date,title,category,account,amount,currency,type,is_recurring,interval,created_at,Unnamed: 8, 
4e6dfdac-b123-4b08-b00e-ec797f7ace0b,37:49.0,General Expense,Insurance,Savings Bank,5.29,MYR,EXPENSE,0,NULL,37:49.0,NULL,NULL
f6dae437-30cf-45da-bb2a-9b8d9154f3aa,42:18.0,Clinic Visit,Health,Savings Bank,35.54,MYR,EXPENSE,0,NULL,42:18.0,NULL,NULL
ef5b7f34-6f2c-4b79-b821-ddc17cccd23b,23:01.0,Bread Loaf,Grocery,Credit Card,7.29,MYR,EXPENSE,0,NULL,23:01.0,NULL,NULL
f39a347a-0043-49bf-a4b3-44334eb66f0f,59:17.0,Transport Ticket,Travel,Wallet,41.72,MYR,EXPENSE,0,NULL,59:17.0,NULL,NULL
749e7c2c-d444-4f22-8229-4cc7450b02b8,41:14.0,Fuel Refill,Transport,Credit Card,38.3,MYR,EXPENSE,0,NULL,41:14.0,NULL,NULL
c8a59a4a-6dd6-467c-90df-afd20a54da5a,39:23.0,Transport Ticket,Travel,Wallet,46.8,MYR,EXPENSE,0,NULL,39:23.0,NULL,NULL
ac3de325-7d50-45f9-ae74-ff0f94668ae5,32:26.0,Hotel Booking,Travel,Savings Bank,75.27,MYR,EXPENSE,0,NULL,32:26.0,NULL,NULL
7f5a9c5a-f0a6-499f-aac3-6b362288219a,14:45.0,Lunch,Food,Savings Bank,5.86,MYR,EXPENSE,0,NULL,14:45.0,NULL,NULL
00afcf13-caf5-467c-bd46-84ff60e800e2,57:09.0,Clinic Visit,Health,Credit Card,28.23,MYR,EXPENSE,0,NULL,57:09.0,NULL,NULL
ad66a270-0056-4148-be7c-6199eae7d39d,13:36.0,Dinner,Food,Savings Bank,49.46,MYR,EXPENSE,0,NULL,13:36.0,NULL,NULL
40b7079e-37c7-401d-9dae-5bf0e533b631,39:37.0,Misc Item,Other,Credit Card,31.59,MYR,EXPENSE,0,NULL,39:37.0,NULL,NULL
7025737f-0608-4b31-9154-23b2227b234f,13:01.0,Water Bill,Bills,Cash,60.84,MYR,EXPENSE,0,NULL,13:01.0,NULL,NULL
89f3150a-f603-4654-a154-cedc073384cb,37:56.0,Transport Ticket,Travel,Credit Card,59.03,MYR,EXPENSE,0,NULL,37:56.0,NULL,NULL
df67e7ac-58c8-45a7-965b-5ee8bfe11fa1,20:59.0,Clinic Visit,Health,Savings Bank,26.36,MYR,EXPENSE,0,NULL,20:59.0,NULL,NULL
0ad70268-59c2-401a-9dde-75d0e522a975,05:44.0,Books,Education,Savings Bank,36.28,MYR,EXPENSE,0,NULL,05:44.0,NULL,NULL
b1624d02-5311-4b53-be35-0e1f60a494c1,12:14.0,Fuel Refill,Transport,Cash,49.2,MYR,EXPENSE,0,NULL,12:14.0,NULL,NULL
a3deccb4-c8cb-4ad6-86c7-2d36d7cf269c,17:15.0,Fuel Refill,Transport,Cash,40.87,MYR,EXPENSE,0,NULL,17:15.0,NULL,NULL
4c5a88f6-594d-4ad7-a8ba-5f455bc72f54,57:39.0,General Expense,Insurance,Salary Bank,46.02,MYR,EXPENSE,0,NULL,57:39.0,NULL,NULL
9ada27bb-efbf-4daf-aac1-74110da39327,20:00.0,Breakfast,Food,Salary Bank,59.67,MYR,EXPENSE,0,NULL,20:00.0,NULL,NULL
e2e5b5a7-348f-4f31-9250-23d6499e0152,16:19.0,Misc Item,Other,Cash,74.22,MYR,EXPENSE,0,NULL,16:19.0,NULL,NULL
5360227b-775b-47d3-8489-7f1679f067f1,11:30.0,Hotel Booking,Travel,Wallet,40.48,MYR,EXPENSE,0,NULL,11:30.0,NULL,NULL
06538b64-9e2d-4e7b-8734-a8fd3c880717,02:49.0,Children Supplies,Family,Salary Bank,58.52,MYR,EXPENSE,0,NULL,02:49.0,NULL,NULL
653f0ed6-dc67-4461-8de2-5f0acef7f4ef,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,30:01.0,NULL,NULL
a3be3b72-f952-42bf-b44c-8af2edd26e1f,19:24.0,Cinema,Entertainment,Wallet,29.05,MYR,EXPENSE,0,NULL,19:24.0,NULL,NULL
5b30eea0-0977-4218-b662-d3187e51e872,26:04.0,Cinema,Entertainment,Wallet,40.71,MYR,EXPENSE,0,NULL,26:04.0,NULL,NULL
efc7195a-c510-47ff-984e-75957f4c2471,27:10.0,Egg Dozen,Grocery,Credit Card,24.37,MYR,EXPENSE,0,NULL,27:10.0,NULL,NULL
0688881a-02ea-4e75-a18c-0aacf86d4f3e,11:30.0,Books,Education,Salary Bank,43.23,MYR,EXPENSE,0,NULL,11:30.0,NULL,NULL
177da0e6-fc87-4d70-9e0f-d380556705d6,45:25.0,Misc Item,Other,Wallet,74.3,MYR,EXPENSE,0,NULL,45:25.0,NULL,NULL
37596680-833a-4ce2-af28-0fb48c79e2fc,15:42.0,Shopping,Other,Salary Bank,27.16,MYR,EXPENSE,0,NULL,15:42.0,NULL,NULL
b187bdd8-06d4-4a33-81e7-0b640f131fbe,44:18.0,Game Top-Up,Entertainment,Salary Bank,6.29,MYR,EXPENSE,0,NULL,44:18.0,NULL,NULL
0ada151b-3915-404a-9591-71d1919208e4,57:24.0,Electricity Bill,Bills,Wallet,47.4,MYR,EXPENSE,0,NULL,57:24.0,NULL,NULL
3220398f-eba2-4c2a-90c5-b07e6c36e506,17:10.0,Lunch,Food,Credit Card,44.4,MYR,EXPENSE,0,NULL,17:10.0,NULL,NULL
a99d7484-c4af-46f6-bfc4-79e9d5707588,23:59.0,Lunch,Food,Salary Bank,56.76,MYR,EXPENSE,0,NULL,23:59.0,NULL,NULL
0af77061-734f-4899-b5e0-2c2d27528bdd,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,02:31.0,NULL,NULL
fed14e7d-aec4-4dd8-bae2-f453ad59b039,26:30.0,Electricity Bill,Bills,Wallet,62.85,MYR,EXPENSE,0,NULL,26:30.0,NULL,NULL
6d7529a3-d8fc-41e5-a8a5-1ac1e1eeacf8,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,06:28.0,NULL,NULL
4fe8ab61-116d-47fc-aa31-4bad0bba0340,00:18.0,Hotel Booking,Travel,Cash,10.77,MYR,EXPENSE,0,NULL,00:18.0,NULL,NULL
e37a62bc-79d5-4915-828d-8495b7108f71,39:13.0,Transport Ticket,Travel,Savings Bank,78.02,MYR,EXPENSE,0,NULL,39:13.0,NULL,NULL
b4dd44d5-ee95-4f42-b96c-06a9cd753c63,20:17.0,Game Top-Up,Entertainment,Credit Card,12.65,MYR,EXPENSE,0,NULL,20:17.0,NULL,NULL
dd308ccf-2f76-4a54-9d24-ecf39266a704,34:27.0,Misc Item,Other,Savings Bank,38.22,MYR,EXPENSE,0,NULL,34:27.0,NULL,NULL
716d7c97-72f0-46ac-9e85-45f29cc28af7,55:29.0,Milk 2L,Grocery,Credit Card,29.06,MYR,EXPENSE,0,NULL,55:29.0,NULL,NULL
d42b4524-2121-42ff-b062-d0521f619197,24:55.0,Shopping,Other,Savings Bank,31.92,MYR,EXPENSE,0,NULL,24:55.0,NULL,NULL
edd48883-c17b-4393-a60c-8a49229dfea1,02:12.0,Hotel Booking,Travel,Savings Bank,36.72,MYR,EXPENSE,0,NULL,02:12.0,NULL,NULL
ce5ddaa2-2d10-490c-87fb-3a9e21fadd00,31:47.0,Clinic Visit,Health,Salary Bank,30.1,MYR,EXPENSE,0,NULL,31:47.0,NULL,NULL
53324354-3b71-4ffe-80a7-efc4079d6c91,33:13.0,Parking Fee,Transport,Wallet,39.51,MYR,EXPENSE,0,NULL,33:13.0,NULL,NULL
073f8087-3cc6-4314-84c0-0c023fa91f95,38:13.0,Shopping,Other,Savings Bank,7.86,MYR,EXPENSE,0,NULL,38:13.0,NULL,NULL
fd892637-d1c5-4d9a-898e-500aba22e05a,13:55.0,Online Course,Education,Salary Bank,65.08,MYR,EXPENSE,0,NULL,13:55.0,NULL,NULL
d0610ed8-9a05-4588-9575-77a9fe802563,46:33.0,General Expense,Insurance,Salary Bank,8.44,MYR,EXPENSE,0,NULL,46:33.0,NULL,NULL
3da4b106-96ea-4311-9578-a4127fea6d3f,13:58.0,Misc Item,Other,Cash,46.68,MYR,EXPENSE,0,NULL,13:58.0,NULL,NULL
33866342-67a8-464c-b8f6-39e54cf9dd35,32:37.0,Water Bill,Bills,Wallet,43.55,MYR,EXPENSE,0,NULL,32:37.0,NULL,NULL
d8652f8d-b0a1-4d30-8047-a56046f97482,24:15.0,General Expense,Insurance,Credit Card,79.3,MYR,EXPENSE,0,NULL,24:15.0,NULL,NULL
c9d3934b-a742-404f-87fe-72bde8ae316f,54:58.0,Misc Item,Other,Credit Card,30.63,MYR,EXPENSE,0,NULL,54:58.0,NULL,NULL
31bf0c14-b26a-43a1-9df8-8ce264c0884a,35:19.0,Medicine,Health,Cash,38.85,MYR,EXPENSE,0,NULL,35:19.0,NULL,NULL
c5f31217-d9d2-444c-8fa1-f9257ee33c39,23:46.0,Transport Ticket,Travel,Wallet,50.15,MYR,EXPENSE,0,NULL,23:46.0,NULL,NULL
a86a3725-dad4-46f3-8a7a-81d68a3946ae,31:06.0,Medicine,Health,Cash,65.5,MYR,EXPENSE,0,NULL,31:06.0,NULL,NULL
93ccac34-be5e-4b3c-8504-edf51d7f613e,33:09.0,Freelance Work,Other,Salary Bank,239.66,MYR,INCOME,0,NULL,33:09.0,NULL,NULL
630b7038-0702-4b8e-adf5-8a7a54e89e22,41:31.0,General Expense,Insurance,Wallet,71.77,MYR,EXPENSE,0,NULL,41:31.0,NULL,NULL
c31c32d5-b959-4913-853d-263d8425641a,40:48.0,Online Course,Education,Credit Card,46.27,MYR,EXPENSE,0,NULL,40:48.0,NULL,NULL
3cfb096f-72a9-4edd-aa47-b3e17da58afb,22:51.0,General Expense,Insurance,Wallet,52.73,MYR,EXPENSE,0,NULL,22:51.0,NULL,NULL
51e37474-61ae-4527-a4d0-f2b324930fb5,56:09.0,Shopping,Other,Credit Card,29.21,MYR,EXPENSE,0,NULL,56:09.0,NULL,NULL
9790eae9-6d97-4779-b0d8-8acc525c3d2f,08:40.0,Grab Ride,Transport,Cash,23.56,MYR,EXPENSE,0,NULL,08:40.0,NULL,NULL
79ceb914-5c60-4e8c-a497-9ddd3c9d922c,11:07.0,General Expense,Insurance,Wallet,23.88,MYR,EXPENSE,0,NULL,11:07.0,NULL,NULL
32de8e9c-fb09-4e3b-9508-1a00331b580b,49:55.0,Snacks,Food,Credit Card,12.83,MYR,EXPENSE,0,NULL,49:55.0,NULL,NULL
75850324-3443-49ee-89ca-7aec5cc54dbd,31:00.0,Misc Item,Other,Savings Bank,39.2,MYR,EXPENSE,0,NULL,31:00.0,NULL,NULL
ed5b0405-8c30-4abb-86db-be53123f7392,27:01.0,General Expense,Insurance,Wallet,74.75,MYR,EXPENSE,0,NULL,27:01.0,NULL,NULL
20c71085-aa48-44ed-a48c-9f0b2f8dc72c,36:01.0,Transport Ticket,Travel,Wallet,31.65,MYR,EXPENSE,0,NULL,36:01.0,NULL,NULL
c8088ac9-839c-4618-ba2f-2afba7656be4,54:48.0,Electricity Bill,Bills,Savings Bank,14.14,MYR,EXPENSE,0,NULL,54:48.0,NULL,NULL
2132e968-ad60-4321-a8b2-0894a42eb461,52:55.0,Gift Purchase,Family,Savings Bank,75.36,MYR,EXPENSE,0,NULL,52:55.0,NULL,NULL
2bfceddd-bccd-4b42-8430-b53359586443,59:39.0,Medicine,Health,Cash,35.89,MYR,EXPENSE,0,NULL,59:39.0,NULL,NULL
805d8ed7-f77f-465c-8aff-c4f8cbd4d4e5,55:31.0,Karaoke,Entertainment,Wallet,15.4,MYR,EXPENSE,0,NULL,55:31.0,NULL,NULL
f2afa71b-f8c2-42a9-a2a4-e2aa3d24e908,51:30.0,Clinic Visit,Health,Salary Bank,54.6,MYR,EXPENSE,0,NULL,51:30.0,NULL,NULL
a5f17721-694a-4706-a280-8d6130c13171,20:55.0,Cinema,Entertainment,Credit Card,32.99,MYR,EXPENSE,0,NULL,20:55.0,NULL,NULL
994c153b-7e78-4836-bba0-c85a2d9107b1,53:09.0,Children Supplies,Family,Savings Bank,58.76,MYR,EXPENSE,0,NULL,53:09.0,NULL,NULL
b6d991db-af2f-448d-aebb-9a66d949e77b,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,08:34.0,NULL,NULL
f8b7204e-daf1-4c2d-9df0-89046ae8d011,27:10.0,Dinner,Food,Savings Bank,5.36,MYR,EXPENSE,0,NULL,27:10.0,NULL,NULL
92ce0350-9438-4955-8be1-cc7ef7389e40,04:06.0,Water Bill,Bills,Wallet,31.44,MYR,EXPENSE,0,NULL,04:06.0,NULL,NULL
1c093793-5337-4af0-8e1c-79695f2145ae,37:22.0,Books,Education,Savings Bank,15.66,MYR,EXPENSE,0,NULL,37:22.0,NULL,NULL
0a045302-ce7d-4e50-a9f2-c6139e251dcd,14:12.0,Parking Fee,Transport,Salary Bank,33.71,MYR,EXPENSE,0,NULL,14:12.0,NULL,NULL
8ada7b19-09e4-4d74-b9ab-5f41949650c4,28:01.0,Electricity Bill,Bills,Wallet,32.48,MYR,EXPENSE,0,NULL,28:01.0,NULL,NULL
7298243c-ca0c-4d59-afd1-0c462d2d1708,33:07.0,Gift Purchase,Family,Credit Card,72.1,MYR,EXPENSE,0,NULL,33:07.0,NULL,NULL
21df7b34-2d9f-4f08-8aa0-2446dd36ff00,32:08.0,Misc Item,Other,Savings Bank,7.14,MYR,EXPENSE,0,NULL,32:08.0,NULL,NULL
d6a8d284-8c53-4e73-8b34-37af1685b493,43:27.0,Cinema,Entertainment,Savings Bank,11.91,MYR,EXPENSE,0,NULL,43:27.0,NULL,NULL
69e5903c-f9b5-4c14-a570-5f1f9afe4ffb,46:32.0,General Expense,Insurance,Wallet,63.55,MYR,EXPENSE,0,NULL,46:32.0,NULL,NULL
8a95b62e-83fa-4320-8f44-956473cba9a6,05:46.0,Misc Item,Other,Savings Bank,72.1,MYR,EXPENSE,0,NULL,05:46.0,NULL,NULL
9f699824-40ff-44a6-9125-871fb9097bdd,16:24.0,Books,Education,Cash,25.64,MYR,EXPENSE,0,NULL,16:24.0,NULL,NULL
474e5115-4a65-4584-98a7-fe0faf7dfdb5,57:25.0,General Expense,Insurance,Credit Card,72.43,MYR,EXPENSE,0,NULL,57:25.0,NULL,NULL
163e85e4-a4b3-4eb8-8e70-b50f0c21e07c,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,05:25.0,NULL,NULL
ff1178f7-b374-4464-bf56-e0aba41084cb,49:25.0,Online Course,Education,Salary Bank,76.23,MYR,EXPENSE,0,NULL,49:25.0,NULL,NULL
d3da38b8-6ccf-4f4e-935f-bd2c85a37a00,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,09:01.0,NULL,NULL
7f89deed-d78b-4a12-9fea-3c1a1e4f68c0,55:59.0,Karaoke,Entertainment,Savings Bank,6.02,MYR,EXPENSE,0,NULL,55:59.0,NULL,NULL
c29f37a8-a0d2-4234-b8cb-7628edf20d28,07:04.0,Water Bill,Bills,Cash,31.93,MYR,EXPENSE,0,NULL,07:04.0,NULL,NULL
f40fb071-e685-493d-8aa2-6092d2fae6bb,08:15.0,Shopping,Other,Credit Card,21.28,MYR,EXPENSE,0,NULL,08:15.0,NULL,NULL
74249cc1-c199-4b99-8730-c6fc7b2dbdc8,36:32.0,Books,Education,Credit Card,11.83,MYR,EXPENSE,0,NULL,36:32.0,NULL,NULL
e0de97e9-4f44-43c3-b6d2-7993ee603f4e,43:27.0,Gift Purchase,Family,Cash,63.85,MYR,EXPENSE,0,NULL,43:27.0,NULL,NULL
6eb0f01d-e750-4ff1-ab33-6dafaf42855d,28:03.0,Parking Fee,Transport,Wallet,42.86,MYR,EXPENSE,0,NULL,28:03.0,NULL,NULL
d42751f9-e321-4135-afde-cdf1a06abc56,22:23.0,Fuel Refill,Transport,Cash,10.98,MYR,EXPENSE,0,NULL,22:23.0,NULL,NULL
060ac70f-bab8-4a4a-a097-6117fa1f624f,12:21.0,Hotel Booking,Travel,Savings Bank,59.63,MYR,EXPENSE,0,NULL,12:21.0,NULL,NULL
279c0d55-905f-4251-be74-b63c3132954d,02:55.0,Karaoke,Entertainment,Credit Card,59.47,MYR,EXPENSE,0,NULL,02:55.0,NULL,NULL
ad8e486c-5e2a-4a11-b9fe-193436acb103,26:41.0,General Expense,Insurance,Savings Bank,23.78,MYR,EXPENSE,0,NULL,26:41.0,NULL,NULL
b01b3057-4d4c-42ca-a415-853988d601f4,37:36.0,Grab Ride,Transport,Credit Card,24.32,MYR,EXPENSE,0,NULL,37:36.0,NULL,NULL
d838872e-9c06-45bc-938c-77fdaa1a262c,09:20.0,Karaoke,Entertainment,Credit Card,16.41,MYR,EXPENSE,0,NULL,09:20.0,NULL,NULL
1dc7a9b4-0430-4421-b4e4-46c4effd741c,49:05.0,Shopping,Other,Wallet,51.37,MYR,EXPENSE,0,NULL,49:05.0,NULL,NULL
471a4ec1-e19e-4733-b634-271fc9125516,02:11.0,Books,Education,Savings Bank,78.42,MYR,EXPENSE,0,NULL,02:11.0,NULL,NULL
dd5d2835-1b0a-471f-9f71-ec6d80ee22ae,20:09.0,Hotel Booking,Travel,Cash,16.69,MYR,EXPENSE,0,NULL,20:09.0,NULL,NULL
63eddb48-80da-418f-a86b-dafd95195187,16:19.0,Grab Ride,Transport,Salary Bank,56.71,MYR,EXPENSE,0,NULL,16:19.0,NULL,NULL
99328e74-8724-4638-8d70-2d25bfcec92d,07:24.0,Hotel Booking,Travel,Credit Card,77.69,MYR,EXPENSE,0,NULL,07:24.0,NULL,NULL
1d11a99a-7348-4949-ada7-30d3a8097e6f,09:19.0,General Expense,Insurance,Credit Card,73.55,MYR,EXPENSE,0,NULL,09:19.0,NULL,NULL
b7c0856f-3aae-41b7-84ac-6708a78ca23c,42:59.0,Hotel Booking,Travel,Cash,32.72,MYR,EXPENSE,0,NULL,42:59.0,NULL,NULL
b5cccc28-c12f-4413-9651-d8ecf7af23ce,43:57.0,Books,Education,Cash,59.21,MYR,EXPENSE,0,NULL,43:57.0,NULL,NULL
deadec63-2646-49bb-9802-98112a167b2b,26:23.0,Vegetable Pack,Grocery,Credit Card,48.96,MYR,EXPENSE,0,NULL,26:23.0,NULL,NULL
0e303bdc-09f4-47af-bf1f-2e165527d4cb,30:47.0,Parking Fee,Transport,Cash,57.32,MYR,EXPENSE,0,NULL,30:47.0,NULL,NULL
820811e1-ba26-45d1-b860-f5368ff83e6a,02:04.0,General Expense,Insurance,Cash,46.83,MYR,EXPENSE,0,NULL,02:04.0,NULL,NULL
299ce943-18e0-4453-ae93-6fe02398e695,54:39.0,Bread Loaf,Grocery,Wallet,74.13,MYR,EXPENSE,0,NULL,54:39.0,NULL,NULL
75624ff4-1667-4366-af86-9a159b53d3a8,15:53.0,Grab Ride,Transport,Credit Card,64.37,MYR,EXPENSE,0,NULL,15:53.0,NULL,NULL
053746fe-3d7b-45c3-b2d2-331b66013b70,41:16.0,General Expense,Insurance,Wallet,19.24,MYR,EXPENSE,0,NULL,41:16.0,NULL,NULL
19717a84-a4af-458e-8f47-cb783c18e2f7,50:28.0,Transport Ticket,Travel,Savings Bank,36.89,MYR,EXPENSE,0,NULL,50:28.0,NULL,NULL
6cbacbd5-65fd-4b8f-b06e-df2274b10d26,28:10.0,Clinic Visit,Health,Cash,15.15,MYR,EXPENSE,0,NULL,28:10.0,NULL,NULL
fd6ef510-2661-4442-ab50-2993080907b4,27:23.0,General Expense,Insurance,Savings Bank,72.79,MYR,EXPENSE,0,NULL,27:23.0,NULL,NULL
201d5cba-12b0-4bd1-8f39-4af868e31339,13:16.0,Snacks,Food,Savings Bank,77.8,MYR,EXPENSE,0,NULL,13:16.0,NULL,NULL
3342c9d0-9954-418e-a794-368926d9a0bf,06:28.0,Bread Loaf,Grocery,Cash,43.71,MYR,EXPENSE,0,NULL,06:28.0,NULL,NULL
7bf4d996-6c65-4aaf-b3e8-11d6e1920314,52:04.0,Freelance Work,Other,Salary Bank,244.19,MYR,INCOME,0,NULL,52:04.0,NULL,NULL
d691831c-f13e-43db-b7d0-47797e71314b,24:38.0,Books,Education,Wallet,24.15,MYR,EXPENSE,0,NULL,24:38.0,NULL,NULL
6f7937d1-4f19-43b0-8995-ce40e9f86c11,23:30.0,Gift Purchase,Family,Credit Card,19.76,MYR,EXPENSE,0,NULL,23:30.0,NULL,NULL
d385a8ba-2629-4327-b06d-10858e5a3431,09:39.0,General Expense,Insurance,Savings Bank,34.32,MYR,EXPENSE,0,NULL,09:39.0,NULL,NULL
9cda5ee8-bf4c-4cb1-aaeb-3c06ca6383cd,58:40.0,Shopping,Other,Salary Bank,10.33,MYR,EXPENSE,0,NULL,58:40.0,NULL,NULL
e7880d54-b894-4a12-b013-5b03d16b27db,05:22.0,Water Bill,Bills,Credit Card,64.41,MYR,EXPENSE,0,NULL,05:22.0,NULL,NULL
b5dc83a3-cb88-42c5-a56f-47cb2239dc44,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,32:34.0,NULL,NULL
0c443baf-5e95-445d-a5c2-656b2c7b1a09,54:53.0,Children Supplies,Family,Credit Card,66.36,MYR,EXPENSE,0,NULL,54:53.0,NULL,NULL
62118d67-5a0f-42f1-bb02-34099c26f44d,43:56.0,Misc Item,Other,Credit Card,13.87,MYR,EXPENSE,0,NULL,43:56.0,NULL,NULL
91a13914-921d-4b26-af25-d94368470f27,03:39.0,Books,Education,Cash,72.3,MYR,EXPENSE,0,NULL,03:39.0,NULL,NULL
53b5304a-921f-4999-a557-43da2f06cf2a,48:15.0,Dinner,Food,Wallet,12.28,MYR,EXPENSE,0,NULL,48:15.0,NULL,NULL
c36b5ccf-3581-4fba-b88d-92479aaf151c,08:42.0,Grab Ride,Transport,Cash,29.37,MYR,EXPENSE,0,NULL,08:42.0,NULL,NULL
8c478434-6a8f-4a3a-a280-b2d1eb159b36,37:04.0,Electricity Bill,Bills,Salary Bank,57.68,MYR,EXPENSE,0,NULL,37:04.0,NULL,NULL
4e4ff565-4f96-4dde-bd08-0a07be2de96b,39:06.0,Misc Item,Other,Cash,57.79,MYR,EXPENSE,0,NULL,39:06.0,NULL,NULL
489ba951-574c-47e6-9f70-283a8625ac2b,35:14.0,Grab Ride,Transport,Wallet,66.93,MYR,EXPENSE,0,NULL,35:14.0,NULL,NULL
07d637a4-e28a-427c-91c2-97166574c171,02:57.0,Hotel Booking,Travel,Credit Card,10.51,MYR,EXPENSE,0,NULL,02:57.0,NULL,NULL
61362b52-55cd-4a35-870c-96c1075cb969,01:48.0,Misc Item,Other,Wallet,16.25,MYR,EXPENSE,0,NULL,01:48.0,NULL,NULL
73a54227-a3b9-4371-8991-757c3b4fb080,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,29:32.0,NULL,NULL
8371faa5-187d-4cb7-9638-0f6dfaa81e66,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,53:25.0,NULL,NULL
f1721a7d-5545-47bf-9b90-6b06960977d5,57:56.0,Chicken Whole,Grocery,Credit Card,78.19,MYR,EXPENSE,0,NULL,57:56.0,NULL,NULL
a3ec4156-7982-452e-a216-0e24807db19c,20:26.0,Hotel Booking,Travel,Cash,18.73,MYR,EXPENSE,0,NULL,20:26.0,NULL,NULL
c28e68ff-8145-47dc-9f09-44961badf8e7,37:18.0,Transport Ticket,Travel,Savings Bank,52.84,MYR,EXPENSE,0,NULL,37:18.0,NULL,NULL
bc569445-924a-4f41-ba8a-cfaebad5b670,50:17.0,Medicine,Health,Savings Bank,66.21,MYR,EXPENSE,0,NULL,50:17.0,NULL,NULL
e7e84fa0-cad7-4e3a-ab5f-bbbbb660fef4,19:20.0,General Expense,Insurance,Cash,49.96,MYR,EXPENSE,0,NULL,19:20.0,NULL,NULL
82313b51-7a73-4fda-af6e-c7fadcd160c2,01:08.0,Karaoke,Entertainment,Credit Card,60.14,MYR,EXPENSE,0,NULL,01:08.0,NULL,NULL
2b4c9f29-f45d-450b-97c2-90e5405939ab,06:22.0,General Expense,Insurance,Wallet,14.04,MYR,EXPENSE,0,NULL,06:22.0,NULL,NULL
5e6505ce-b9a0-427c-a657-19dde6dc7019,40:40.0,Electricity Bill,Bills,Cash,26.36,MYR,EXPENSE,0,NULL,40:40.0,NULL,NULL
36f3eb09-6f6a-4e5b-91f8-8e41d93ef8a4,44:47.0,Shopping,Other,Salary Bank,46.06,MYR,EXPENSE,0,NULL,44:47.0,NULL,NULL
ee3dc653-328a-4970-8b6a-ef34275c8c66,19:23.0,Gift Purchase,Family,Salary Bank,66.08,MYR,EXPENSE,0,NULL,19:23.0,NULL,NULL
999ee300-2c54-46fa-b342-1de14cfea372,31:27.0,Egg Dozen,Grocery,Salary Bank,62.38,MYR,EXPENSE,0,NULL,31:27.0,NULL,NULL
08b1619c-e9fd-4495-bbcc-34657dd1f02c,37:44.0,Dinner,Food,Wallet,22.71,MYR,EXPENSE,0,NULL,37:44.0,NULL,NULL
38b21bfe-b68e-4d98-b6ef-32dcbeac1926,37:07.0,Electricity Bill,Bills,Salary Bank,26.27,MYR,EXPENSE,0,NULL,37:07.0,NULL,NULL
1c861ef9-f216-41f8-b4a7-83fed31c724d,54:25.0,General Expense,Insurance,Savings Bank,39.77,MYR,EXPENSE,0,NULL,54:25.0,NULL,NULL
1e9d9edb-85aa-423c-b725-9112a2f93daf,33:07.0,Grab Ride,Transport,Credit Card,35.58,MYR,EXPENSE,0,NULL,33:07.0,NULL,NULL
066cda8c-34ac-483b-9fae-86c251c0b718,20:22.0,Snacks,Food,Salary Bank,53.94,MYR,EXPENSE,0,NULL,20:22.0,NULL,NULL
325d7ce7-3b80-458e-bc2e-2a6f99e0e66e,15:12.0,Clinic Visit,Health,Credit Card,72.19,MYR,EXPENSE,0,NULL,15:12.0,NULL,NULL
e5bc106a-3d23-4934-a2f6-0fa7899c38a0,43:34.0,Grab Ride,Transport,Cash,20.26,MYR,EXPENSE,0,NULL,43:34.0,NULL,NULL
fb002695-e190-4f6d-98d4-d13ca75ccaa4,33:05.0,Fuel Refill,Transport,Cash,68.3,MYR,EXPENSE,0,NULL,33:05.0,NULL,NULL
064cbb70-db59-4ef3-942d-06baaae83f6b,29:10.0,Fuel Refill,Transport,Cash,21.12,MYR,EXPENSE,0,NULL,29:10.0,NULL,NULL
ab0b6158-98bd-4e51-b064-e2fc9936c691,15:53.0,Online Course,Education,Salary Bank,6.67,MYR,EXPENSE,0,NULL,15:53.0,NULL,NULL
145120d9-1acd-4e76-aea0-3f989b3cb972,22:38.0,Water Bill,Bills,Cash,36.89,MYR,EXPENSE,0,NULL,22:38.0,NULL,NULL
7e8df008-d9ee-47e8-85e1-7edb5b8926bc,42:11.0,Grab Ride,Transport,Cash,62.76,MYR,EXPENSE,0,NULL,42:11.0,NULL,NULL
fac77f58-e2be-4305-9b5f-41235fb83dc6,54:09.0,General Expense,Insurance,Credit Card,37.02,MYR,EXPENSE,0,NULL,54:09.0,NULL,NULL
ff44294b-b77b-44d5-be45-ab449073ba8d,14:25.0,Transport Ticket,Travel,Salary Bank,53.17,MYR,EXPENSE,0,NULL,14:25.0,NULL,NULL
65c1add8-7f6f-4a18-8b1b-c6c3fc84c9de,36:10.0,Gift Purchase,Family,Salary Bank,24.27,MYR,EXPENSE,0,NULL,36:10.0,NULL,NULL
719cc580-7a38-4261-8b62-fb8b1b06750f,51:20.0,Chicken Whole,Grocery,Wallet,23.53,MYR,EXPENSE,0,NULL,51:20.0,NULL,NULL
